ReviewID	Text
1600	Hotel is off the charts when it comes to cleanliness, rooms are A , pools, and location.
1600	The service in the restaurants we went to was not very good.
1600	That detracts from an otherwise great facility.
1601	Very friendly staff with an amazing room.
1601	It would be hard to stay anywhere else while in Vegas
1602	A wonderful experience from start to finish in this beautiful hotel.
1602	Able to check in at 11am which was great after a long plane ride.
1602	The staff was pleasant and accommodating.
1602	The restaurants and food in the hotel was good to great.
1602	The canal area with stores, restaurants and gondola rides was enjoyable and relaxing.
1602	Nice to not have to leave hotel and still have many things to do.
1603	very good location for shopping
1606	We will never back to this hotel , the worst experience my husband and me ever had with 5 star hotel we are booked Luxury 1 King Suite (non-smoking room) On arrival receptionist says that our room is not available and offer us completely different one We were not agree with this offer and finally we have been accommodated in our luxury king suite.
1606	In the room on the table was ashtray with stub of cigarettes and dust everywhere.
1606	No one helped us to bring your baggage to the room.
1606	During our stay in this hotel  housekeeper did not respect our privacy: she open door and start cleaning room when we are resting.
1608	Even the cheapest rooms are huge with a luxurious bathroom and lower level sitting area.
1608	The shopping area is pleasant to stroll around, the gondoliers are atmospheric, and the casino is large.
1608	One of the nicer hotels I've stayed at in Vegas.
1609	1 Bed suites are very spacious & nice.
1609	is the size of a 1 bedroom apt.
1609	Fixtures are dated & our shower leaked on to the bathroom floor.
1609	I called maintenance to repair but no one showed up.
1609	Not a big deal as we were there only 1 night.
1609	The hotel itself is nice but dated.
1609	The lobby is the nicest.
1609	The sister-property, The Palazzo, which The Venetian is connected to, makes the age stand out, as The Palazzo is really r-e-a-l-l-y nice.
1609	Overall, good value.
1610	The suite was enormous!
1610	Bathroom had a massive jacuzzi.
1610	Separate Dining area with TV and mini bar.
1610	Separate living area with TV and desk.
1610	King Size bed with dressing table and wardrobes and another plasma TV.
1610	Double Door entrance with a tiled floor hallway with guest toilet.
1610	A truly fantastic accommodation with great view from 35th floor.
1611	I have stayed at the Venetian probably 6-8 times over the past several years.
1611	This is the first time that I really saw a down turn in the property.
1611	The room we were initially assigned smelled so bad that we immediately had to change rooms.
1611	The 2nd room we were assigned did not smell but the mattress and the furniture were simply worn out and very uncomfortable.
1611	The overall room was disappointing.
1611	I have stayed at every major hotel on the strip.
1611	I cannot recommend this property to friends and family given the other similarly priced hotels on the strip.
1612	The location of the hotel on the strip was perfect for easy access to Wynn, Encore, Ceaser's, Bellagio, Palazo and Mirage.
1612	Having stayed at the MGM in the past I was very impressed at how much nicer The Venetian was and good value for money.
1614	Casino could be a little more vibrant, but it suites the style of Hotel.
1614	Plush, with no screaming kids or over alcohol induced adults.
1614	Very busy place, but nice to come back to.
1615	This was a great event!
1615	To celebrate your 21st birthday in Las Vegas is a dream come true.
1615	The Venetian was amazing and I would highly recommend it!
1616	I stay at the Venetian regularly when I go to Las Vegas and I always love it.
1616	The rooms are big and comfortable with all the necessary amenities.
1616	The restaurants within the hotel are great and the location is good for being fairly central.
1617	We stayed over the Easter Weekend...
1617	Room Service takes long time and replenishments were never refilled.
1617	We booked Venetian, but conveniently moved to Venezia which is worst than a corn maze...
1617	Front Desk was very helpful, but this hotel desires more in terms of support staff and needs easier access to rooms, garage, restaurants and casino
1618	My friend and I stayed in the Venetian for 4 nights at the end of our road trip from San Francisco.
1618	Two friends celebrating our birthdays in style.
1618	We had a suite on the 26th floor overlooking the pool and through a small peak of the strip were able to witness the Mirage Volcano erupt on the hour every hour.
1618	The suite was modern, airy and with enough space to raise a small farm yard...
1618	Everything about this hotel screams WOW.
1619	It was a great experience to live at the Venetian.
1619	I dont think anything else comes this close to a complete European experience of being in Venice in Italy.
1619	The Gondola rides are quite romantic for a pleasant evening with your date or spouse.
1619	The hotel staff is really welcoming and hospitable.
1619	Even the casino floor is good unlike some other hotels where the casinos just reeked of smell.
1619	The beach is nice but not as good as the Mandalay Bay.
1619	However, the Grand Canal Shoppes and the restaurants and really very good.
