ReviewID	SentenceID	Text	Tokens
2243	2243_3	The only thing we had a disappointment with was a request for a microwave in the room was denied.	["The","only","thing","we","had","a","disappointment","with","was","a","request","for","a","microwave","in","the","room","was","denied","."]
2243	2243_4	My husband was on a meal plan and pre-packed all his food for the trip.	["My","husband","was","on","a","meal","plan","and","pre","-","packed","all","his","food","for","the","trip","."]
2243	2243_5	They said they don't allow microwaves or allow hearing up food in their kitchen.	["They","said","they","do","n't","allow","microwaves","or","allow","hearing","up","food","in","their","kitchen","."]
2243	2243_6	Bc it is against their fire code.	["Bc","it","is","against","their","fire","code","."]
2243	2243_7	I found it odd.	["I","found","it","odd","."]
2243	2243_8	But the staff was kind enough to provide a fridge to chill his food.	["But","the","staff","was","kind","enough","to","provide","a","fridge","to","chill","his","food","."]
2243	2243_9	Other than that, all was well.	["Other","than","that",",","all","was","well","."]
2244	2244_0	Perfect stay :-) part of a road trip around California/ Nevada/ Arizona.	["Perfect","stay",":-)","part","of","a","road","trip","around","California","/","Nevada","/","Arizona","."]
2244	2244_2	Gave us a free upgrade for our honeymoon.	["Gave","us","a","free","upgrade","for","our","honeymoon","."]
2244	2244_3	No faults apart from no inroom coffee?	["No","faults","apart","from","no","inroom","coffee","?"]
2245	2245_0	The hotel and room were absolutely beautiful, however, the bed had a large visible dip, and was extremely uncomfortable, also the walls were thin so I had a hard time sleeping because are next door neighbor played loud music all very late...	["The","hotel","and","room","were","absolutely","beautiful",",","however",",","the","bed","had","a","large","visible","dip",",","and","was","extremely","uncomfortable",",","also","the","walls","were","thin","so","I","had","a","hard","time","sleeping","because","are","next","door","neighbor","played","loud","music","all","very","late","..."]
2246	2246_0	The staff misplaced/lost a souvenir when bringing my bags to my room but did everything to find it.	["The","staff","misplaced","/","lost","a","souvenir","when","bringing","my","bags","to","my","room","but","did","everything","to","find","it","."]
2246	2246_1	I was compensated very well.	["I","was","compensated","very","well","."]
2247	2247_0	Was very good, but it was the Venetian that I knew, now we were at the last hotel room, first day was no towels, that dissapoint me, because the price was not low, and when we arrive they add a hotel fee that wasnt told about, my experience was good but the hotel because of that was not perfecto, I dont know if is because I do it by Hotels.com or because the Venetian offer me not a good room.	["Was","very","good",",","but","it","was","the","Venetian","that","I","knew",",","now","we","were","at","the","last","hotel","room",",","first","day","was","no","towels",",","that","dissapoint","me",",","because","the","price","was","not","low",",","and","when","we","arrive","they","add","a","hotel","fee","that","wasnt","told","about",",","my","experience","was","good","but","the","hotel","because","of","that","was","not","perfecto",",","I","dont","know","if","is","because","I","do","it","by","Hotels.com","or","because","the","Venetian","offer","me","not","a","good","room","."]
2248	2248_0	Quick one night stop over on our way to LA,Big clean room but the hallway is very noisy and you can hear every drunken conversation at all hours as ppl walk to their room.	["Quick","one","night","stop","over","on","our","way","to","LA",",","Big","clean","room","but","the","hallway","is","very","noisy","and","you","can","hear","every","drunken","conversation","at","all","hours","as","ppl","walk","to","their","room","."]
2248	2248_1	You'll hear them as they come out of the lift and walk pass your room our room was half way down the hall way.	["You","'ll","hear","them","as","they","come","out","of","the","lift","and","walk","pass","your","room","our","room","was","half","way","down","the","hall","way","."]
2248	2248_2	On 21st floor you can still hear music from the pool blasting	["On","21st","floor","you","can","still","hear","music","from","the","pool","blasting"]
2249	2249_1	Wife's first trip to Vegas.	["Wife","'s","first","trip","to","Vegas","."]
2250	2250_0	special getaway with my husband for our anniversary, we really enjoyed the venetian would recommend the hotel to our friends	["special","getaway","with","my","husband","for","our","anniversary",",","we","really","enjoyed","the","venetian","would","recommend","the","hotel","to","our","friends"]
2251	2251_1	Wanted to stay longer but schedule would not permit	["Wanted","to","stay","longer","but","schedule","would","not","permit"]
2252	2252_0	From check in with Felisha to check out with James our stay at the Venetian was exceptional.	["From","check","in","with","Felisha","to","check","out","with","James","our","stay","at","the","Venetian","was","exceptional","."]
2252	2252_1	The grounds were enormous which proved to be a good and bad thing.	["The","grounds","were","enormous","which","proved","to","be","a","good","and","bad","thing","."]
2252	2252_2	(Lot's of walking, but burnt off the extra calories;-)All the staff was polite and helpful.	["(","Lot","'s","of","walking",",","but","burnt","off","the","extra","calories",";","-",")","All","the","staff","was","polite","and","helpful","."]
2252	2252_3	We strongly recommend getting a room w/view.	["We","strongly","recommend","getting","a","room","w","/","view","."]
2252	2252_4	Our son loved watching the volcano at the Mirage erupting from our window.	["Our","son","loved","watching","the","volcano","at","the","Mirage","erupting","from","our","window","."]
2252	2252_5	Our room was in the Venezia wing which was on the side of the property.	["Our","room","was","in","the","Venezia","wing","which","was","on","the","side","of","the","property","."]
2252	2252_6	Quiet, but far from the canal shops, theatre and restaurants.	["Quiet",",","but","far","from","the","canal","shops",",","theatre","and","restaurants","."]
2252	2252_7	We would definitely stay again, but try one of the main towers...	["We","would","definitely","stay","again",",","but","try","one","of","the","main","towers","..."]
2252	2252_8	up high;-)Thank you Venetian staff for making us feel welcome!	["up","high",";","-",")","Thank","you","Venetian","staff","for","making","us","feel","welcome","!"]
2254	2254_0	My husband and I had not been to Vegas in 36 years, wow what a transformation of the strip!	["My","husband","and","I","had","not","been","to","Vegas","in","36","years",",","wow","what","a","transformation","of","the","strip","!"]
2254	2254_1	Our stay at the Venetian was much more than pleasurable, it was a hotel that we could have only dreamed of staying at.	["Our","stay","at","the","Venetian","was","much","more","than","pleasurable",",","it","was","a","hotel","that","we","could","have","only","dreamed","of","staying","at","."]
2254	2254_2	Being in the center of the strip we were able to walk to all the other hotels and shopping.	["Being","in","the","center","of","the","strip","we","were","able","to","walk","to","all","the","other","hotels","and","shopping","."]
2255	2255_0	The door handles in the room were horrible.	["The","door","handles","in","the","room","were","horrible","."]
2255	2255_2	Really needs a remodel.	["Really","needs","a","remodel","."]
2255	2255_3	Room does not look as nice in person.	["Room","does","not","look","as","nice","in","person","."]
2256	2256_0	Everything was great about this hotel, location, amenities, and the choices of amazing restaurants and shopping...	["Everything","was","great","about","this","hotel",",","location",",","amenities",",","and","the","choices","of","amazing","restaurants","and","shopping","..."]
2256	2256_1	only thing was the key card, and it not working properly a couple of times...	["only","thing","was","the","key","card",",","and","it","not","working","properly","a","couple","of","times","..."]
